Sm_g00000001	21.45	More Ref
Sm_g00000005	20.41	More Alt
Sm_g00000008	6.15	More Alt
Sm_g00000018	50.0	More Ref
Sm_g00000020	19.85	More Ref
Sm_g00000021	22.61	More Ref
Sm_g00000025	55.08	More Ref
Sm_g00000026	33.18	More Ref
Sm_g00000028	No variants
Sm_g00000031	36.03	More Ref
Sm_g00000033	26.19	More Alt
Sm_g00000037	31.59	More Ref
Sm_g00000051	16.84	More Alt
Sm_g00000054	10.04	More Ref
Sm_g00000055	48.43	More Ref
Sm_g00000056	15.38	More Alt
Sm_g00000057	21.41	More Alt
Sm_g00000058	26.86	More Ref
Sm_g00000059	29.79	More Alt
Sm_g00000060	35.07	More Ref
Sm_g00000061	9.5	More Ref
Sm_g00000064	16.89	More Ref
Sm_g00000065	27.16	More Ref
Sm_g00000066	12.04	More Ref
Sm_g00000068	9.66	More Ref
Sm_g00000069	17.23	More Alt
Sm_g00000071	47.4	More Ref
Sm_g00000073	52.43	More Ref
Sm_g00000075	27.32	More Alt
Sm_g00000076	39.77	More Ref
Sm_g00000077	7.22	More Ref
Sm_g00000078	19.09	More Alt
Sm_g00000079	40.91	More Alt
Sm_g00000080	16.19	More Ref
Sm_g00000081	17.0	More Ref
Sm_g00000082	No variants
Sm_g00000083	55.08	More Ref
Sm_g00000086	20.53	More Alt
Sm_g00000087	75.3	More Alt
Sm_g00000088	31.49	More Ref
Sm_g00000091	16.79	More Ref
Sm_g00000092	12.63	More Ref
Sm_g00000096	8.43	More Ref
Sm_g00000097	26.21	More Ref
Sm_g00000098	20.63	More Ref
Sm_g00000099	22.41	More Ref
Sm_g00000100	35.73	More Alt
Sm_g00000103	7.89	More Ref
Sm_g00000104	27.18	More Ref
Sm_g00000105	43.62	More Ref
Sm_g00000106	20.54	More Alt
Sm_g00000107	8.28	More Alt
Sm_g00000110	52.12	More Ref
Sm_g00000111	25.44	More Ref
Sm_g00000117	17.82	More Ref
Sm_g00000118	11.61	More Ref
Sm_g00000119	18.93	More Alt
Sm_g00000121	62.94	More Alt
Sm_g00000127	45.45	More Alt
Sm_g00000129	14.12	More Ref
Sm_g00000130	35.42	More Ref
Sm_g00000131	15.89	More Alt
Sm_g00000133	12.16	More Alt
Sm_g00000134	6.51	Equal
Sm_g00000135	9.22	More Ref
Sm_g00000138	27.57	More Alt
Sm_g00000139	10.59	More Alt
Sm_g00000140	48.38	More Ref
Sm_g00000143	16.54	More Alt
Sm_g00000144	19.92	More Ref
Sm_g00000145	36.71	More Ref
Sm_g00000147	16.66	More Ref
Sm_g00000148	13.63	More Alt
Sm_g00000149	68.58	More Alt
Sm_g00000151	27.58	More Ref
Sm_g00000152	37.52	More Ref
Sm_g00000155	28.53	More Ref
Sm_g00000156	48.09	More Ref
Sm_g00000157	14.16	More Alt
Sm_g00000159	9.24	More Alt
Sm_g00000163	No variants
Sm_g00000164	16.54	More Ref
Sm_g00000165	34.79	More Alt
Sm_g00000166	29.0	More Ref
Sm_g00000169	No variants
Sm_g00000170	27.19	More Ref
Sm_g00000175	1.35	More Ref
Sm_g00000177	60.91	More Ref
Sm_g00000178	15.2	More Alt
Sm_g00000182	22.09	More Alt
Sm_g00000183	12.4	More Alt
Sm_g00000184	27.36	More Ref
Sm_g00000185	9.35	More Alt
Sm_g00000187	5.29	More Alt
Sm_g00000188	19.62	More Ref
Sm_g00000190	17.45	More Alt
Sm_g00000194	7.93	More Alt
Sm_g00000195	15.92	More Alt
Sm_g00000197	40.7	More Ref
Sm_g00000198	23.3	More Alt
Sm_g00000200	33.33	More Ref
Sm_g00000201	27.68	More Ref
Sm_g00000204	54.2	More Ref
Sm_g00000205	13.0	More Ref
Sm_g00000208	8.58	More Ref
Sm_g00000209	23.55	More Ref
Sm_g00000210	35.97	More Ref
Sm_g00000211	13.3	More Ref
Sm_g00000212	24.58	More Alt
Sm_g00000214	29.96	More Ref
Sm_g00000215	10.72	More Ref
Sm_g00000217	47.42	More Ref
Sm_g00000219	No variants
Sm_g00000220	No variants
Sm_g00000221	16.4	More Ref
Sm_g00000222	31.18	More Ref
Sm_g00000224	51.05	More Ref
Sm_g00000225	23.8	More Ref
Sm_g00000226	10.39	More Alt
Sm_g00000228	19.62	More Ref
Sm_g00000229	34.18	More Ref
Sm_g00000230	11.49	More Ref
Sm_g00000231	12.29	More Ref
Sm_g00000233	12.34	More Ref
Sm_g00000235	59.74	More Ref
Sm_g00000237	32.42	More Ref
Sm_g00000238	14.91	More Ref
Sm_g00000239	16.69	More Alt
Sm_g00000240	12.81	More Ref
Sm_g00000241	23.56	More Ref
Sm_g00000242	10.37	Equal
Sm_g00000243	35.68	More Ref
Sm_g00000244	32.95	More Ref
Sm_g00000245	31.81	Equal
Sm_g00000249	9.29	More Ref
Sm_g00000252	5.95	More Ref
Sm_g00000253	11.97	More Alt
Sm_g00000255	24.9	More Alt
Sm_g00000256	9.09	More Alt
Sm_g00000258	8.71	More Alt
Sm_g00000259	49.4	More Ref
Sm_g00000260	No variants
Sm_g00000261	28.34	More Ref
Sm_g00000262	19.37	More Ref
Sm_g00000263	6.67	More Ref
Sm_g00000264	19.26	More Alt
Sm_g00000265	14.64	More Alt
Sm_g00000266	56.09	More Ref
Sm_g00000267	49.55	More Ref
Sm_g00000269	16.85	More Alt
Sm_g00000272	10.35	More Alt
Sm_g00000275	20.31	More Ref
Sm_g00000279	23.76	More Alt
Sm_g00000280	22.81	More Ref
Sm_g00000281	28.25	More Alt
Sm_g00000282	30.99	More Ref
Sm_g00000283	26.22	More Ref
Sm_g00000284	74.17	More Ref
Sm_g00000285	13.67	More Ref
Sm_g00000291	38.9	More Ref
Sm_g00000296	13.14	More Ref
Sm_g00000298	10.13	More Alt
Sm_g00000299	24.0	More Ref
Sm_g00000301	6.24	More Alt
Sm_g00000302	13.58	More Ref
Sm_g00000303	45.82	More Ref
Sm_g00000304	34.27	More Ref
