Sm_g00000001	21.59	More Ref
Sm_g00000005	23.68	More Ref
Sm_g00000008	11.34	More Ref
Sm_g00000018	50.0	More Ref
Sm_g00000020	25.15	More Ref
Sm_g00000021	39.47	More Ref
Sm_g00000025	40.95	More Ref
Sm_g00000026	22.37	More Ref
Sm_g00000028	No variants
Sm_g00000031	48.21	More Ref
Sm_g00000033	25.7	More Alt
Sm_g00000037	34.19	More Ref
Sm_g00000051	11.88	More Alt
Sm_g00000054	15.39	More Ref
Sm_g00000055	52.34	More Ref
Sm_g00000056	23.3	More Alt
Sm_g00000057	12.07	More Alt
Sm_g00000058	17.54	More Ref
Sm_g00000059	16.62	More Alt
Sm_g00000060	40.7	More Ref
Sm_g00000061	10.28	More Ref
Sm_g00000064	24.97	More Ref
Sm_g00000065	35.9	More Ref
Sm_g00000066	22.41	More Ref
Sm_g00000068	16.54	More Ref
Sm_g00000069	23.98	More Alt
Sm_g00000071	40.17	More Ref
Sm_g00000073	59.47	More Ref
Sm_g00000075	42.26	More Alt
Sm_g00000076	32.22	More Ref
Sm_g00000077	10.22	More Ref
Sm_g00000078	22.69	More Alt
Sm_g00000079	36.29	More Alt
Sm_g00000080	19.95	More Ref
Sm_g00000081	19.83	More Ref
Sm_g00000082	No variants
Sm_g00000083	45.34	More Ref
Sm_g00000086	40.8	More Alt
Sm_g00000087	56.0	More Alt
Sm_g00000088	28.27	More Ref
Sm_g00000091	20.95	More Ref
Sm_g00000092	12.28	More Ref
Sm_g00000096	7.44	Equal
Sm_g00000097	30.13	More Ref
Sm_g00000098	20.8	More Alt
Sm_g00000099	28.55	More Ref
Sm_g00000100	43.28	More Alt
Sm_g00000103	15.77	More Ref
Sm_g00000104	33.13	More Ref
Sm_g00000105	51.76	More Ref
Sm_g00000106	9.65	More Alt
Sm_g00000107	17.55	More Alt
Sm_g00000110	60.32	More Ref
Sm_g00000111	43.23	More Ref
Sm_g00000117	12.02	More Alt
Sm_g00000118	17.22	More Ref
Sm_g00000119	24.49	More Alt
Sm_g00000121	58.36	More Alt
Sm_g00000127	1.49	More Ref
Sm_g00000129	17.41	Equal
Sm_g00000130	26.64	More Ref
Sm_g00000131	42.03	More Alt
Sm_g00000133	12.59	More Alt
Sm_g00000134	7.99	Equal
Sm_g00000135	17.5	More Ref
Sm_g00000138	28.74	More Alt
Sm_g00000139	21.34	More Alt
Sm_g00000140	44.57	More Ref
Sm_g00000143	25.86	More Alt
Sm_g00000144	25.28	More Ref
Sm_g00000145	31.84	More Ref
Sm_g00000147	16.54	More Ref
Sm_g00000148	14.39	More Ref
Sm_g00000149	51.09	More Alt
Sm_g00000151	18.27	More Ref
Sm_g00000152	50.91	More Ref
Sm_g00000155	18.14	More Ref
Sm_g00000156	42.44	More Ref
Sm_g00000157	15.25	More Alt
Sm_g00000159	9.43	More Alt
