Sm_g00000001	26.07	More Ref
Sm_g00000002	16.45	More Alt
Sm_g00000005	18.49	More Ref
Sm_g00000008	7.72	More Ref
Sm_g00000013	28.54	More Ref
Sm_g00000018	No variants
Sm_g00000020	25.36	More Ref
Sm_g00000025	45.38	More Ref
Sm_g00000026	30.17	More Ref
Sm_g00000028	No variants
Sm_g00000031	29.76	More Ref
Sm_g00000033	26.13	More Alt
Sm_g00000037	38.34	More Ref
Sm_g00000051	16.77	More Alt
Sm_g00000054	15.99	More Alt
Sm_g00000055	43.05	More Ref
Sm_g00000056	14.19	More Alt
Sm_g00000057	16.14	More Ref
Sm_g00000058	28.15	More Alt
Sm_g00000059	24.46	More Alt
Sm_g00000060	19.35	More Ref
Sm_g00000061	10.72	More Ref
Sm_g00000064	26.28	More Ref
Sm_g00000065	24.6	More Ref
Sm_g00000066	5.88	More Ref
Sm_g00000068	23.84	More Ref
Sm_g00000069	22.9	More Alt
Sm_g00000071	44.06	More Ref
Sm_g00000073	39.73	More Ref
Sm_g00000074	34.45	More Ref
Sm_g00000076	56.49	More Ref
Sm_g00000077	12.23	More Ref
Sm_g00000078	14.99	Equal
Sm_g00000079	35.54	More Alt
Sm_g00000080	39.85	More Ref
Sm_g00000081	21.25	More Ref
Sm_g00000082	No variants
Sm_g00000083	No variants
Sm_g00000085	33.68	More Ref
Sm_g00000086	24.62	More Alt
Sm_g00000087	70.78	More Alt
Sm_g00000088	42.55	More Ref
Sm_g00000091	14.34	More Ref
Sm_g00000092	8.95	More Ref
Sm_g00000094	31.32	More Alt
Sm_g00000095	44.04	More Ref
Sm_g00000096	2.31	More Alt
Sm_g00000097	27.87	More Ref
Sm_g00000098	25.23	More Alt
Sm_g00000099	30.96	More Ref
Sm_g00000100	26.37	More Alt
Sm_g00000103	12.93	More Ref
Sm_g00000104	23.9	More Ref
Sm_g00000105	43.23	More Ref
Sm_g00000106	26.36	More Alt
Sm_g00000107	19.53	More Alt
Sm_g00000108	73.45	More Alt
Sm_g00000110	51.85	More Ref
Sm_g00000111	16.97	More Ref
Sm_g00000114	21.38	More Ref
Sm_g00000117	18.54	More Ref
Sm_g00000118	16.92	More Alt
Sm_g00000119	9.55	Equal
Sm_g00000121	51.41	More Alt
Sm_g00000127	14.71	More Alt
Sm_g00000129	13.84	More Ref
Sm_g00000130	36.44	More Ref
Sm_g00000131	29.41	More Alt
Sm_g00000133	4.48	More Alt
Sm_g00000134	7.81	Equal
Sm_g00000135	11.49	More Alt
Sm_g00000137	30.42	More Alt
Sm_g00000138	28.9	More Ref
Sm_g00000139	8.65	More Ref
Sm_g00000140	19.13	More Ref
Sm_g00000143	24.49	More Alt
Sm_g00000144	22.84	More Ref
Sm_g00000145	36.82	More Ref
Sm_g00000147	19.17	More Ref
Sm_g00000148	31.47	More Ref
Sm_g00000149	71.88	More Alt
Sm_g00000150	28.17	More Ref
Sm_g00000151	21.34	More Ref
Sm_g00000152	39.08	More Ref
Sm_g00000155	16.94	More Ref
Sm_g00000156	46.91	More Ref
Sm_g00000157	15.21	More Alt
Sm_g00000159	12.91	More Ref
Sm_g00000163	No variants
Sm_g00000164	23.9	More Ref
Sm_g00000165	48.54	More Alt
Sm_g00000166	29.04	More Ref
Sm_g00000169	52.73	More Ref
Sm_g00000170	17.82	More Ref
Sm_g00000175	7.57	More Alt
Sm_g00000177	60.09	More Ref
Sm_g00000178	15.11	Equal
Sm_g00000182	17.4	More Alt
Sm_g00000183	13.5	More Alt
Sm_g00000184	22.93	More Ref
Sm_g00000185	9.37	More Alt
Sm_g00000186	12.16	More Ref
Sm_g00000187	9.16	More Ref
Sm_g00000188	15.0	More Ref
Sm_g00000190	13.96	More Alt
Sm_g00000194	15.9	More Ref
Sm_g00000195	10.59	More Ref
Sm_g00000197	27.14	More Ref
Sm_g00000198	19.95	More Alt
Sm_g00000200	23.11	More Ref
Sm_g00000201	30.18	More Ref
Sm_g00000204	55.47	More Ref
Sm_g00000205	6.29	More Ref
Sm_g00000207	37.83	More Ref
Sm_g00000208	18.34	More Ref
Sm_g00000209	24.58	More Ref
Sm_g00000210	35.41	More Ref
Sm_g00000211	10.34	More Ref
Sm_g00000212	25.68	More Alt
Sm_g00000214	33.39	More Ref
Sm_g00000215	12.34	More Alt
Sm_g00000216	29.61	More Ref
Sm_g00000217	49.99	More Ref
Sm_g00000218	No variants
Sm_g00000219	No variants
Sm_g00000220	No variants
Sm_g00000221	8.47	More Ref
Sm_g00000222	25.78	More Ref
Sm_g00000224	42.38	More Ref
Sm_g00000225	26.92	More Ref
Sm_g00000226	12.48	More Alt
Sm_g00000228	23.29	More Ref
Sm_g00000229	29.26	More Ref
Sm_g00000230	17.98	More Ref
Sm_g00000231	31.04	More Ref
Sm_g00000233	11.67	More Ref
Sm_g00000234	28.83	More Ref
Sm_g00000235	43.09	More Ref
Sm_g00000237	45.55	More Ref
Sm_g00000238	16.8	More Ref
Sm_g00000239	10.42	More Alt
Sm_g00000240	12.56	More Ref
Sm_g00000241	7.57	More Alt
Sm_g00000242	11.09	More Alt
Sm_g00000243	29.95	More Ref
Sm_g00000244	18.02	More Ref
Sm_g00000245	36.49	More Ref
Sm_g00000249	11.99	More Ref
Sm_g00000250	33.79	More Alt
Sm_g00000252	3.75	More Alt
Sm_g00000253	16.83	More Alt
Sm_g00000255	18.87	More Alt
Sm_g00000256	5.32	More Alt
Sm_g00000258	19.53	More Alt
Sm_g00000259	16.0	Equal
Sm_g00000260	No variants
Sm_g00000261	41.37	More Ref
Sm_g00000262	23.71	More Ref
Sm_g00000263	5.97	More Alt
Sm_g00000264	25.89	More Alt
Sm_g00000265	15.77	More Ref
Sm_g00000266	56.75	More Ref
Sm_g00000267	52.39	More Ref
Sm_g00000269	24.53	More Alt
Sm_g00000271	13.29	More Ref
Sm_g00000272	14.34	More Ref
Sm_g00000275	25.88	More Ref
Sm_g00000279	21.35	More Alt
Sm_g00000280	15.78	More Ref
Sm_g00000281	28.19	More Alt
Sm_g00000282	25.05	More Ref
Sm_g00000283	29.02	More Ref
Sm_g00000284	69.19	More Ref
Sm_g00000285	12.81	More Alt
Sm_g00000288	23.78	More Alt
Sm_g00000291	41.58	More Ref
Sm_g00000293	35.84	More Ref
Sm_g00000296	16.08	More Ref
Sm_g00000298	19.96	More Ref
Sm_g00000299	26.0	More Ref
Sm_g00000301	13.4	More Ref
Sm_g00000302	18.05	More Ref
Sm_g00000303	37.94	More Ref
Sm_g00000304	31.16	More Ref
Sm_g00000305	16.38	More Alt
Sm_g00000306	64.79	More Ref
Sm_g00000309	16.01	More Ref
Sm_g00000310	42.53	More Ref
Sm_g00000312	52.31	More Ref
Sm_g00000313	24.83	More Ref
Sm_g00000315	21.29	Equal
Sm_g00000316	23.48	More Ref
Sm_g00000317	26.42	More Ref
Sm_g00000325	18.3	More Ref
Sm_g00000326	21.21	More Ref
Sm_g00000327	35.44	More Ref
Sm_g00000328	28.83	More Ref
Sm_g00000329	21.87	More Ref
Sm_g00000330	11.91	More Alt
Sm_g00000334	13.23	More Ref
Sm_g00000336	34.61	More Alt
Sm_g00000338	39.59	More Ref
Sm_g00000339	40.66	More Ref
Sm_g00000342	No variants
Sm_g00000343	47.88	Equal
Sm_g00000344	8.14	Equal
Sm_g00000347	28.4	More Ref
Sm_g00000348	32.25	Equal
Sm_g00000350	6.52	More Alt
Sm_g00000351	11.64	More Ref
Sm_g00000352	24.44	More Ref
Sm_g00000353	41.97	More Ref
Sm_g00000355	60.25	More Alt
Sm_g00000356	17.28	More Ref
Sm_g00000357	12.91	More Alt
Sm_g00000358	24.05	More Ref
Sm_g00000359	24.5	More Ref
Sm_g00000360	38.52	More Alt
Sm_g00000361	5.88	More Ref
Sm_g00000362	24.99	More Ref
Sm_g00000363	5.71	More Ref
Sm_g00000364	20.15	More Ref
Sm_g00000365	43.03	More Ref
Sm_g00000366	27.53	More Ref
Sm_g00000367	No variants
Sm_g00000368	35.49	More Alt
Sm_g00000369	6.88	More Ref
Sm_g00000370	49.73	More Alt
Sm_g00000371	23.2	Equal
Sm_g00000372	17.05	More Ref
Sm_g00000373	68.82	More Ref
Sm_g00000377	No variants
Sm_g00000378	28.95	More Ref
Sm_g00000379	17.13	More Alt
Sm_g00000381	52.54	More Alt
Sm_g00000384	29.94	More Alt
Sm_g00000389	26.98	More Alt
Sm_g00000390	6.89	Equal
Sm_g00000391	66.42	More Ref
Sm_g00000392	No variants
Sm_g00000393	26.62	More Alt
Sm_g00000394	18.26	More Ref
Sm_g00000395	25.3	More Ref
Sm_g00000396	7.99	More Ref
Sm_g00000397	53.85	More Ref
Sm_g00000398	54.4	More Alt
Sm_g00000402	No variants
Sm_g00000403	27.72	More Alt
Sm_g00000404	11.02	More Alt
Sm_g00000405	7.46	More Ref
Sm_g00000406	14.77	More Ref
Sm_g00000408	11.83	More Ref
Sm_g00000409	9.34	More Ref
Sm_g00000410	28.1	More Alt
Sm_g00000411	45.04	More Ref
Sm_g00000412	66.59	More Ref
Sm_g00000414	48.0	More Ref
Sm_g00000416	No variants
Sm_g00000417	28.76	More Ref
Sm_g00000418	26.31	More Alt
Sm_g00000419	52.54	More Ref
Sm_g00000420	26.12	More Alt
Sm_g00000421	14.52	More Ref
Sm_g00000422	48.6	More Alt
Sm_g00000423	19.96	More Alt
Sm_g00000424	75.33	More Ref
Sm_g00000425	No variants
Sm_g00000426	58.66	More Ref
Sm_g00000433	33.29	More Ref
Sm_g00000435	29.55	More Ref
Sm_g00000437	32.04	More Alt
Sm_g00000438	15.67	More Ref
Sm_g00000440	40.0	More Ref
Sm_g00000444	14.12	More Ref
Sm_g00000445	15.07	More Alt
Sm_g00000449	No variants
Sm_g00000450	28.12	More Ref
Sm_g00000451	17.84	More Alt
Sm_g00000452	10.3	More Ref
Sm_g00000454	16.13	More Ref
Sm_g00000455	6.98	More Alt
Sm_g00000456	12.85	More Ref
Sm_g00000460	12.18	More Alt
Sm_g00000461	50.81	More Ref
Sm_g00000462	24.28	More Alt
Sm_g00000464	12.72	More Alt
Sm_g00000466	21.7	More Alt
Sm_g00000468	10.62	More Ref
Sm_g00000469	No variants
Sm_g00000470	16.5	More Alt
Sm_g00000472	14.78	More Ref
Sm_g00000474	54.69	More Ref
Sm_g00000475	13.24	Equal
Sm_g00000476	No variants
Sm_g00000478	24.9	More Ref
Sm_g00000479	53.52	More Ref
Sm_g00000480	26.01	More Ref
Sm_g00000483	1.89	More Alt
Sm_g00000484	13.1	More Alt
Sm_g00000485	No variants
Sm_g00000486	14.3	Equal
Sm_g00000488	2.87	More Ref
Sm_g00000489	7.51	More Alt
Sm_g00000491	33.13	Equal
Sm_g00000492	10.42	More Ref
Sm_g00000494	18.71	More Ref
Sm_g00000495	24.43	More Ref
Sm_g00000497	38.85	More Ref
Sm_g00000498	59.0	More Alt
Sm_g00000499	33.94	More Ref
Sm_g00000500	9.46	More Ref
Sm_g00000501	28.35	More Ref
Sm_g00000502	13.75	More Alt
Sm_g00000503	26.8	More Ref
Sm_g00000504	48.27	More Alt
Sm_g00000506	20.42	More Ref
Sm_g00000507	50.35	More Ref
Sm_g00000508	16.91	More Ref
