Sm_g00000001	22.6	More Ref
Sm_g00000002	9.61	More Alt
Sm_g00000005	20.14	More Ref
Sm_g00000008	9.79	More Ref
Sm_g00000013	24.08	More Alt
Sm_g00000018	31.06	More Ref
Sm_g00000020	28.22	More Ref
Sm_g00000025	42.64	More Ref
Sm_g00000026	37.53	More Ref
Sm_g00000028	No variants
Sm_g00000031	35.2	More Ref
Sm_g00000033	24.19	More Alt
Sm_g00000037	47.49	More Ref
Sm_g00000051	17.07	More Alt
Sm_g00000054	13.43	More Ref
Sm_g00000055	28.05	More Ref
Sm_g00000056	14.51	More Alt
Sm_g00000057	12.18	More Ref
Sm_g00000058	25.36	More Ref
Sm_g00000059	29.68	More Alt
Sm_g00000060	11.58	More Ref
Sm_g00000061	14.92	More Ref
Sm_g00000064	27.04	More Ref
Sm_g00000065	25.44	More Ref
Sm_g00000066	9.09	More Ref
Sm_g00000068	19.64	More Ref
Sm_g00000069	16.01	More Alt
Sm_g00000071	40.46	More Ref
Sm_g00000073	44.38	More Ref
Sm_g00000074	37.11	More Ref
Sm_g00000076	44.76	More Ref
Sm_g00000077	11.04	More Ref
Sm_g00000078	15.78	More Alt
Sm_g00000079	23.75	More Alt
Sm_g00000080	32.81	More Ref
Sm_g00000081	14.13	More Ref
Sm_g00000082	No variants
Sm_g00000083	No variants
Sm_g00000085	37.27	More Ref
Sm_g00000086	23.08	More Alt
Sm_g00000087	74.2	More Alt
Sm_g00000088	58.94	More Ref
Sm_g00000091	20.27	More Alt
Sm_g00000092	5.34	Equal
Sm_g00000094	23.92	More Ref
Sm_g00000095	40.56	More Ref
Sm_g00000096	8.07	More Alt
Sm_g00000097	27.29	More Ref
Sm_g00000098	22.32	More Ref
Sm_g00000099	28.05	More Ref
Sm_g00000100	25.01	More Alt
Sm_g00000103	14.14	More Ref
Sm_g00000104	23.47	More Ref
Sm_g00000105	51.34	More Ref
Sm_g00000106	18.67	More Alt
Sm_g00000107	7.94	More Alt
Sm_g00000108	70.91	More Alt
Sm_g00000110	52.65	More Ref
Sm_g00000111	20.97	More Ref
Sm_g00000114	23.85	More Ref
Sm_g00000117	14.85	More Ref
Sm_g00000118	8.03	More Alt
Sm_g00000119	11.74	Equal
Sm_g00000121	50.45	More Alt
Sm_g00000127	14.81	More Alt
Sm_g00000129	20.06	More Ref
Sm_g00000130	29.56	More Ref
Sm_g00000131	15.15	More Alt
Sm_g00000133	10.29	More Alt
Sm_g00000134	20.26	Equal
Sm_g00000135	13.17	More Ref
Sm_g00000137	40.65	More Alt
Sm_g00000138	27.4	More Ref
Sm_g00000139	11.88	More Alt
Sm_g00000140	22.49	More Ref
