Sm_g00000001	19.65	More Ref
Sm_g00000002	15.31	More Ref
Sm_g00000005	13.53	Equal
Sm_g00000008	7.8	More Alt
Sm_g00000020	13.5	More Alt
Sm_g00000025	39.93	More Ref
Sm_g00000026	29.5	More Ref
Sm_g00000028	No variants
Sm_g00000031	43.92	More Ref
Sm_g00000033	39.37	More Alt
Sm_g00000037	44.14	More Ref
Sm_g00000050	75.82	More Alt
Sm_g00000051	9.65	More Ref
Sm_g00000054	11.1	More Ref
Sm_g00000055	65.82	More Ref
Sm_g00000056	19.47	More Alt
Sm_g00000057	9.99	Equal
Sm_g00000058	32.92	More Ref
Sm_g00000059	43.55	More Alt
Sm_g00000060	25.86	More Ref
Sm_g00000061	12.98	More Ref
Sm_g00000064	19.2	More Ref
Sm_g00000065	15.41	More Ref
Sm_g00000066	37.5	More Ref
Sm_g00000068	11.16	More Ref
Sm_g00000069	11.07	More Alt
Sm_g00000071	44.72	More Ref
Sm_g00000073	60.57	More Ref
Sm_g00000075	30.46	More Alt
Sm_g00000076	55.63	More Ref
Sm_g00000077	6.74	More Ref
Sm_g00000078	17.8	More Alt
Sm_g00000079	37.16	More Alt
Sm_g00000080	40.03	More Ref
Sm_g00000081	13.53	More Ref
Sm_g00000082	No variants
Sm_g00000083	No variants
Sm_g00000085	44.9	More Ref
Sm_g00000086	36.08	More Alt
Sm_g00000087	75.11	More Alt
Sm_g00000088	42.67	More Ref
Sm_g00000091	13.55	More Alt
Sm_g00000092	22.41	More Ref
Sm_g00000094	58.23	More Alt
Sm_g00000095	46.08	More Ref
Sm_g00000096	4.02	Equal
Sm_g00000097	25.38	More Ref
Sm_g00000098	22.89	More Ref
Sm_g00000099	29.84	More Ref
Sm_g00000100	45.43	More Alt
Sm_g00000103	11.13	More Ref
Sm_g00000104	35.49	More Ref
Sm_g00000105	46.03	More Ref
Sm_g00000106	15.58	Equal
Sm_g00000107	8.49	More Alt
Sm_g00000108	78.12	More Alt
Sm_g00000110	51.5	More Ref
Sm_g00000111	48.26	More Ref
Sm_g00000117	21.41	More Ref
Sm_g00000118	6.87	More Ref
Sm_g00000119	13.6	More Ref
Sm_g00000121	50.28	More Alt
Sm_g00000127	12.24	More Alt
Sm_g00000129	11.24	More Ref
Sm_g00000130	28.77	More Ref
Sm_g00000131	3.23	More Alt
Sm_g00000133	21.21	More Alt
Sm_g00000134	12.34	More Ref
Sm_g00000135	10.91	More Alt
Sm_g00000137	25.66	More Ref
Sm_g00000139	12.32	More Ref
Sm_g00000140	20.4	More Ref
Sm_g00000143	42.2	More Alt
Sm_g00000144	25.32	More Ref
Sm_g00000145	43.94	More Ref
Sm_g00000147	21.9	More Ref
Sm_g00000148	17.43	More Ref
Sm_g00000149	59.74	More Alt
Sm_g00000150	40.81	More Ref
Sm_g00000151	25.42	More Ref
Sm_g00000152	37.87	More Ref
Sm_g00000155	14.42	More Ref
Sm_g00000156	38.04	More Ref
Sm_g00000157	13.0	More Alt
Sm_g00000159	11.27	More Ref
Sm_g00000163	No variants
Sm_g00000164	24.18	More Ref
Sm_g00000165	44.81	More Alt
Sm_g00000166	31.53	More Ref
Sm_g00000169	70.21	More Ref
Sm_g00000170	18.84	More Ref
Sm_g00000175	4.08	Equal
Sm_g00000177	59.99	More Ref
Sm_g00000178	9.47	More Alt
Sm_g00000182	18.34	More Alt
Sm_g00000183	15.8	More Alt
Sm_g00000184	28.34	More Ref
Sm_g00000185	10.55	More Ref
Sm_g00000186	10.3	More Alt
Sm_g00000187	5.77	More Alt
Sm_g00000188	26.57	More Ref
Sm_g00000190	20.53	More Alt
Sm_g00000194	17.68	More Alt
Sm_g00000195	6.35	More Alt
Sm_g00000197	37.27	More Ref
Sm_g00000198	23.3	More Alt
Sm_g00000200	29.21	More Ref
Sm_g00000201	29.55	More Ref
Sm_g00000204	57.0	More Ref
Sm_g00000205	29.63	More Ref
Sm_g00000208	11.34	More Ref
Sm_g00000209	17.03	More Ref
Sm_g00000210	48.83	More Ref
