Sm_g00000001	27.05	More Ref
Sm_g00000002	24.55	More Alt
Sm_g00000004	39.69	More Ref
Sm_g00000005	19.96	More Ref
Sm_g00000006	31.43	More Ref
Sm_g00000008	7.09	More Alt
Sm_g00000011	12.57	More Ref
Sm_g00000013	30.78	More Alt
Sm_g00000015	39.75	More Alt
Sm_g00000017	No variants
Sm_g00000018	49.15	More Ref
Sm_g00000020	29.79	More Alt
Sm_g00000021	30.57	More Ref
Sm_g00000025	20.74	More Ref
Sm_g00000026	13.61	More Alt
Sm_g00000027	No variants
Sm_g00000028	No variants
Sm_g00000029	33.15	More Ref
Sm_g00000030	31.61	More Ref
Sm_g00000033	16.89	More Alt
Sm_g00000034	53.85	More Ref
Sm_g00000036	51.52	More Ref
Sm_g00000037	33.79	More Ref
Sm_g00000040	42.18	More Ref
Sm_g00000043	7.6	More Ref
Sm_g00000050	22.26	More Alt
Sm_g00000051	21.78	More Alt
Sm_g00000054	33.97	More Alt
Sm_g00000055	44.33	More Ref
Sm_g00000056	12.73	Equal
Sm_g00000057	13.29	More Alt
Sm_g00000058	24.39	More Ref
Sm_g00000059	34.13	More Ref
Sm_g00000061	13.67	More Ref
Sm_g00000064	13.21	More Ref
Sm_g00000065	31.51	More Ref
Sm_g00000068	22.45	More Ref
Sm_g00000069	18.28	More Ref
Sm_g00000070	15.59	More Ref
Sm_g00000071	6.61	More Ref
Sm_g00000073	35.4	More Ref
Sm_g00000077	16.6	More Ref
Sm_g00000078	24.53	More Ref
Sm_g00000079	15.88	More Ref
Sm_g00000080	42.86	More Ref
Sm_g00000081	28.34	More Alt
Sm_g00000082	No variants
Sm_g00000083	No variants
Sm_g00000084	37.14	More Ref
Sm_g00000085	No variants
Sm_g00000086	33.73	More Ref
Sm_g00000088	32.35	More Ref
Sm_g00000091	16.62	More Ref
Sm_g00000092	28.68	More Ref
Sm_g00000093	No variants
Sm_g00000094	17.73	More Ref
Sm_g00000095	44.4	More Ref
Sm_g00000097	20.12	More Ref
Sm_g00000098	20.36	More Ref
Sm_g00000099	29.19	More Ref
Sm_g00000100	52.94	More Alt
Sm_g00000103	10.3	More Ref
Sm_g00000104	30.5	More Ref
Sm_g00000105	31.16	More Ref
Sm_g00000106	6.62	More Ref
Sm_g00000107	16.4	More Alt
Sm_g00000108	16.97	More Alt
Sm_g00000110	39.5	More Ref
Sm_g00000111	26.45	More Alt
Sm_g00000112	36.4	More Ref
Sm_g00000113	28.75	More Alt
Sm_g00000114	12.68	More Ref
Sm_g00000115	16.59	More Alt
Sm_g00000116	33.04	More Ref
Sm_g00000117	37.19	More Alt
Sm_g00000118	17.94	More Alt
Sm_g00000119	30.5	More Alt
Sm_g00000121	8.96	More Alt
Sm_g00000124	57.63	More Ref
Sm_g00000126	59.52	More Ref
Sm_g00000127	11.76	More Alt
Sm_g00000128	26.33	More Alt
Sm_g00000129	26.3	More Ref
Sm_g00000131	21.1	Equal
Sm_g00000133	14.93	More Alt
Sm_g00000134	22.26	More Alt
Sm_g00000135	14.2	More Ref
Sm_g00000137	62.37	More Alt
Sm_g00000138	26.45	More Ref
Sm_g00000139	38.32	More Alt
Sm_g00000140	44.45	More Ref
Sm_g00000143	24.81	More Alt
Sm_g00000144	24.39	More Alt
Sm_g00000145	33.05	More Ref
Sm_g00000146	13.89	Equal
Sm_g00000147	20.73	More Ref
Sm_g00000148	18.23	More Ref
Sm_g00000149	15.35	More Alt
Sm_g00000150	19.46	More Ref
Sm_g00000151	18.06	More Ref
Sm_g00000152	45.12	More Ref
Sm_g00000153	19.76	More Ref
Sm_g00000154	23.25	More Ref
Sm_g00000155	21.77	More Ref
Sm_g00000157	4.01	More Alt
Sm_g00000159	9.71	More Alt
Sm_g00000161	34.82	More Alt
Sm_g00000162	19.39	More Alt
Sm_g00000163	No variants
Sm_g00000164	25.03	More Ref
Sm_g00000165	26.41	More Alt
Sm_g00000166	20.78	More Alt
Sm_g00000167	57.92	More Ref
Sm_g00000168	9.25	More Alt
Sm_g00000170	19.58	More Ref
Sm_g00000171	11.24	More Ref
Sm_g00000176	16.29	More Ref
Sm_g00000177	34.82	More Ref
Sm_g00000178	22.15	More Ref
Sm_g00000180	39.52	More Ref
Sm_g00000181	12.4	More Alt
Sm_g00000182	19.91	More Alt
Sm_g00000183	12.09	More Ref
Sm_g00000184	24.0	More Ref
Sm_g00000185	18.66	More Ref
Sm_g00000188	17.84	More Alt
Sm_g00000190	20.25	More Ref
Sm_g00000191	21.89	More Ref
Sm_g00000193	25.4	More Ref
Sm_g00000194	21.7	More Ref
Sm_g00000195	18.85	More Ref
Sm_g00000196	26.13	More Ref
Sm_g00000197	31.18	More Ref
Sm_g00000198	11.15	More Alt
Sm_g00000200	25.59	More Ref
Sm_g00000202	40.74	More Ref
Sm_g00000204	45.72	More Ref
Sm_g00000205	13.58	More Ref
Sm_g00000206	8.51	More Alt
Sm_g00000207	11.42	Equal
Sm_g00000208	26.78	More Ref
Sm_g00000209	21.34	More Ref
Sm_g00000210	7.69	More Ref
Sm_g00000211	11.13	More Ref
Sm_g00000212	27.24	More Alt
Sm_g00000214	23.37	More Ref
Sm_g00000215	23.21	More Ref
Sm_g00000216	23.36	More Ref
Sm_g00000217	6.22	More Ref
Sm_g00000218	13.54	More Ref
Sm_g00000219	No variants
Sm_g00000220	No variants
Sm_g00000223	12.0	More Alt
Sm_g00000225	27.91	More Alt
Sm_g00000226	15.81	More Ref
Sm_g00000227	10.46	More Ref
Sm_g00000228	12.86	More Ref
Sm_g00000229	28.48	More Ref
Sm_g00000230	7.75	More Ref
Sm_g00000231	34.25	More Ref
Sm_g00000232	14.36	More Ref
Sm_g00000233	20.6	More Ref
Sm_g00000234	60.14	More Ref
Sm_g00000235	64.47	More Ref
Sm_g00000236	17.25	More Ref
Sm_g00000237	46.09	More Ref
Sm_g00000238	13.33	More Alt
Sm_g00000239	14.98	More Ref
Sm_g00000240	15.96	More Alt
Sm_g00000241	13.77	More Ref
Sm_g00000242	17.11	More Ref
Sm_g00000243	29.46	More Ref
Sm_g00000244	38.57	More Ref
Sm_g00000245	37.49	More Ref
Sm_g00000248	43.56	More Ref
Sm_g00000249	40.77	More Ref
Sm_g00000250	26.84	More Ref
Sm_g00000251	59.33	More Alt
Sm_g00000252	4.66	More Alt
Sm_g00000253	23.8	More Alt
Sm_g00000254	34.83	More Ref
Sm_g00000255	10.27	More Ref
Sm_g00000256	43.55	More Ref
Sm_g00000257	11.41	More Alt
Sm_g00000258	29.7	More Ref
Sm_g00000259	43.07	More Ref
Sm_g00000260	74.98	More Ref
Sm_g00000261	38.76	More Ref
Sm_g00000263	18.48	More Alt
Sm_g00000264	13.67	More Ref
Sm_g00000265	10.07	Equal
Sm_g00000266	41.1	More Ref
Sm_g00000267	42.31	More Ref
Sm_g00000268	14.5	More Alt
Sm_g00000269	20.15	More Ref
Sm_g00000270	15.37	More Ref
Sm_g00000271	14.68	More Ref
Sm_g00000272	34.34	More Ref
Sm_g00000275	5.57	More Alt
Sm_g00000279	34.23	More Alt
Sm_g00000280	14.92	More Ref
Sm_g00000281	27.91	Equal
Sm_g00000282	16.9	More Ref
Sm_g00000283	25.64	More Ref
Sm_g00000284	17.44	More Ref
Sm_g00000285	16.1	Equal
Sm_g00000286	27.73	More Ref
Sm_g00000288	7.49	More Ref
Sm_g00000291	24.63	More Ref
Sm_g00000292	17.41	More Alt
Sm_g00000293	26.55	More Ref
Sm_g00000294	32.62	More Ref
Sm_g00000295	55.1	More Alt
Sm_g00000296	11.5	More Ref
Sm_g00000298	23.79	More Alt
Sm_g00000299	5.01	More Ref
Sm_g00000300	22.81	More Ref
Sm_g00000301	27.14	More Ref
Sm_g00000302	11.79	More Alt
Sm_g00000303	43.27	More Ref
Sm_g00000304	10.41	More Ref
Sm_g00000305	12.26	More Ref
Sm_g00000306	40.72	More Ref
Sm_g00000307	11.66	More Ref
Sm_g00000309	19.73	More Ref
Sm_g00000310	31.75	More Ref
Sm_g00000312	55.23	More Ref
Sm_g00000313	35.78	More Ref
Sm_g00000314	53.42	More Ref
Sm_g00000315	22.69	More Ref
Sm_g00000316	11.11	More Ref
Sm_g00000317	26.66	More Ref
Sm_g00000318	57.91	More Ref
Sm_g00000319	21.28	Equal
Sm_g00000320	12.68	Equal
Sm_g00000321	9.88	More Ref
Sm_g00000322	14.29	More Ref
Sm_g00000323	9.37	More Ref
Sm_g00000324	6.41	More Ref
Sm_g00000325	17.21	More Alt
Sm_g00000327	22.74	More Ref
Sm_g00000329	14.36	More Alt
Sm_g00000330	13.75	More Ref
Sm_g00000332	12.6	More Ref
Sm_g00000334	23.62	More Ref
Sm_g00000335	10.26	More Ref
Sm_g00000336	16.99	More Alt
Sm_g00000337	3.9	More Ref
Sm_g00000338	35.16	More Ref
Sm_g00000339	55.28	More Ref
Sm_g00000341	No variants
Sm_g00000342	No variants
Sm_g00000343	33.47	Equal
Sm_g00000344	22.3	More Ref
Sm_g00000345	No variants
Sm_g00000350	7.14	More Alt
Sm_g00000351	29.84	More Ref
Sm_g00000352	26.09	More Ref
Sm_g00000353	41.57	More Ref
Sm_g00000354	22.66	More Ref
Sm_g00000356	21.85	More Ref
Sm_g00000357	5.32	More Ref
Sm_g00000358	27.07	More Ref
Sm_g00000359	13.25	More Alt
Sm_g00000360	26.03	More Ref
Sm_g00000361	13.66	More Alt
Sm_g00000362	30.23	More Ref
Sm_g00000363	20.25	More Alt
Sm_g00000364	15.95	More Ref
Sm_g00000367	No variants
Sm_g00000368	33.93	More Alt
Sm_g00000369	18.71	More Alt
Sm_g00000371	9.85	More Ref
Sm_g00000372	23.23	More Alt
Sm_g00000373	61.7	More Ref
Sm_g00000374	No variants
Sm_g00000375	7.17	More Alt
Sm_g00000376	14.35	More Ref
Sm_g00000377	64.68	More Ref
Sm_g00000378	41.56	More Ref
Sm_g00000379	24.16	More Ref
Sm_g00000380	74.24	More Ref
Sm_g00000383	24.11	More Alt
Sm_g00000385	23.47	More Ref
Sm_g00000389	11.63	More Alt
Sm_g00000392	26.01	More Ref
Sm_g00000393	20.86	More Ref
Sm_g00000394	31.5	More Ref
Sm_g00000395	33.16	More Ref
Sm_g00000396	18.06	More Alt
Sm_g00000397	35.64	More Ref
Sm_g00000398	42.76	More Alt
Sm_g00000399	59.7	More Alt
Sm_g00000400	14.63	More Ref
Sm_g00000401	No variants
Sm_g00000402	No variants
Sm_g00000403	9.55	More Alt
Sm_g00000404	14.58	More Ref
Sm_g00000405	11.31	More Alt
Sm_g00000406	2.7	More Ref
Sm_g00000409	11.87	More Ref
Sm_g00000410	36.88	More Alt
Sm_g00000411	37.74	More Ref
Sm_g00000412	37.71	More Ref
Sm_g00000413	43.5	More Ref
Sm_g00000414	40.7	More Ref
Sm_g00000416	No variants
Sm_g00000417	26.68	More Ref
Sm_g00000418	14.25	More Alt
Sm_g00000419	38.75	More Ref
Sm_g00000420	28.69	More Ref
Sm_g00000421	17.76	More Ref
Sm_g00000422	16.5	More Ref
Sm_g00000423	12.46	More Ref
Sm_g00000424	40.29	More Ref
Sm_g00000425	No variants
Sm_g00000426	52.45	More Ref
Sm_g00000427	63.65	More Alt
Sm_g00000430	No variants
Sm_g00000432	No variants
Sm_g00000433	20.87	More Alt
Sm_g00000434	9.11	More Alt
Sm_g00000435	20.12	More Ref
Sm_g00000437	48.82	More Alt
Sm_g00000438	19.08	More Ref
Sm_g00000444	27.1	More Ref
Sm_g00000445	21.43	More Alt
Sm_g00000446	59.36	More Ref
Sm_g00000447	No variants
Sm_g00000448	2.78	More Ref
Sm_g00000449	No variants
Sm_g00000450	19.68	More Ref
Sm_g00000451	5.94	More Ref
Sm_g00000452	5.23	Equal
Sm_g00000454	1.27	More Ref
Sm_g00000455	17.33	More Alt
Sm_g00000456	21.64	More Ref
Sm_g00000460	21.37	More Alt
Sm_g00000461	26.09	More Ref
Sm_g00000462	11.39	More Alt
Sm_g00000463	49.99	More Alt
Sm_g00000464	12.05	More Ref
Sm_g00000465	No variants
Sm_g00000466	18.07	More Alt
Sm_g00000468	18.48	More Ref
Sm_g00000469	No variants
Sm_g00000470	19.11	More Alt
Sm_g00000474	30.77	More Ref
Sm_g00000475	15.35	More Ref
Sm_g00000476	No variants
Sm_g00000477	27.12	More Ref
Sm_g00000478	31.16	More Ref
Sm_g00000479	46.97	More Ref
Sm_g00000480	39.32	More Ref
Sm_g00000481	36.16	More Ref
Sm_g00000482	No variants
Sm_g00000483	11.11	More Alt
Sm_g00000484	3.69	Equal
Sm_g00000485	No variants
Sm_g00000486	25.07	More Alt
Sm_g00000488	6.17	More Ref
Sm_g00000489	8.73	More Alt
Sm_g00000490	54.25	More Alt
Sm_g00000492	11.12	More Ref
Sm_g00000493	18.8	Equal
Sm_g00000494	32.67	More Alt
Sm_g00000495	34.13	More Ref
Sm_g00000497	34.46	More Ref
Sm_g00000498	30.67	More Alt
Sm_g00000499	25.01	More Ref
Sm_g00000500	14.18	More Alt
Sm_g00000501	51.49	More Ref
Sm_g00000502	16.69	More Alt
Sm_g00000503	27.36	More Alt
Sm_g00000504	9.26	More Alt
Sm_g00000505	17.45	More Alt
Sm_g00000507	52.38	More Ref
Sm_g00000508	55.21	More Alt
Sm_g00000509	14.87	More Ref
Sm_g00000510	22.11	More Ref
Sm_g00000511	29.08	More Alt
Sm_g00000512	8.27	More Alt
Sm_g00000513	24.22	More Alt
Sm_g00000514	30.47	More Ref
Sm_g00000515	60.82	More Ref
Sm_g00000516	14.3	More Alt
Sm_g00000519	No variants
Sm_g00000520	28.15	More Ref
Sm_g00000521	33.71	More Ref
Sm_g00000522	56.19	More Alt
Sm_g00000523	50.72	More Ref
Sm_g00000525	36.02	More Ref
Sm_g00000526	22.61	More Alt
Sm_g00000527	15.04	Equal
Sm_g00000528	60.0	More Alt
Sm_g00000529	12.5	More Alt
Sm_g00000530	17.23	More Ref
Sm_g00000531	No variants
Sm_g00000532	54.9	More Ref
Sm_g00000533	32.52	More Ref
Sm_g00000534	9.98	More Ref
Sm_g00000536	49.9	More Ref
Sm_g00000537	16.95	Equal
Sm_g00000538	43.9	More Ref
Sm_g00000539	50.64	More Ref
Sm_g00000540	24.92	More Ref
Sm_g00000541	64.78	Equal
Sm_g00000542	22.25	More Ref
Sm_g00000543	No variants
Sm_g00000544	76.0	More Alt
Sm_g00000546	26.87	More Alt
Sm_g00000548	41.64	More Ref
Sm_g00000550	52.67	More Ref
Sm_g00000552	17.69	More Alt
Sm_g00000553	16.18	More Ref
Sm_g00000554	16.37	More Ref
Sm_g00000556	15.4	More Alt
Sm_g00000557	14.53	More Ref
Sm_g00000558	18.36	More Alt
Sm_g00000559	22.49	More Alt
Sm_g00000560	No variants
Sm_g00000561	26.96	More Ref
Sm_g00000562	34.09	More Ref
Sm_g00000564	5.77	Equal
Sm_g00000565	38.57	More Ref
Sm_g00000566	46.61	Equal
Sm_g00000567	18.75	More Alt
Sm_g00000568	21.34	Equal
Sm_g00000569	71.83	More Alt
Sm_g00000570	34.62	More Alt
Sm_g00000571	29.0	More Ref
Sm_g00000572	28.04	More Ref
Sm_g00000573	12.92	More Ref
Sm_g00000574	No variants
Sm_g00000575	9.11	More Ref
Sm_g00000576	No variants
Sm_g00000577	No variants
Sm_g00000578	No variants
Sm_g00000579	No variants
Sm_g00000580	No variants
Sm_g00000581	No variants
Sm_g00000582	No variants
Sm_g00000585	No variants
Sm_g00000586	13.16	More Ref
Sm_g00000588	No variants
Sm_g00000589	No variants
Sm_g00000590	36.0	More Ref
Sm_g00000591	No variants
Sm_g00000592	No variants
Sm_g00000593	15.26	More Ref
Sm_g00000594	No variants
Sm_g00000595	9.6	More Ref
Sm_g00000596	12.33	More Alt
Sm_g00000597	26.06	More Alt
Sm_g00000598	22.3	More Ref
Sm_g00000599	8.3	More Ref
Sm_g00000600	45.52	More Ref
Sm_g00000601	13.67	More Ref
Sm_g00000602	5.65	More Alt
Sm_g00000603	30.47	More Alt
Sm_g00000604	25.86	More Ref
Sm_g00000605	4.84	More Alt
Sm_g00000606	26.34	More Alt
Sm_g00000607	40.77	More Alt
Sm_g00000608	8.65	More Ref
Sm_g00000609	13.12	More Ref
Sm_g00000610	3.29	More Alt
Sm_g00000611	21.19	More Ref
Sm_g00000612	7.02	More Ref
Sm_g00000613	22.83	More Alt
Sm_g00000614	14.47	More Ref
Sm_g00000615	25.84	More Alt
Sm_g00000616	34.09	Equal
Sm_g00000617	7.16	More Ref
Sm_g00000618	26.18	More Alt
Sm_g00000619	12.22	More Alt
Sm_g00000620	16.87	More Ref
Sm_g00000621	24.1	More Ref
Sm_g00000622	No variants
Sm_g00000625	22.75	More Ref
Sm_g00000626	7.69	More Ref
Sm_g00000627	23.1	More Ref
Sm_g00000628	No variants
Sm_g00000629	49.52	More Ref
Sm_g00000630	55.11	Equal
Sm_g00000631	37.73	More Ref
Sm_g00000632	7.29	More Ref
Sm_g00000633	10.79	More Ref
Sm_g00000634	11.34	More Ref
Sm_g00000635	41.18	More Ref
Sm_g00000637	19.66	More Ref
Sm_g00000638	15.43	More Ref
Sm_g00000639	18.03	More Ref
Sm_g00000642	No variants
Sm_g00000645	18.0	More Ref
Sm_g00000646	23.81	More Ref
Sm_g00000647	17.3	More Alt
Sm_g00000648	29.41	More Ref
Sm_g00000649	16.1	More Ref
Sm_g00000650	25.78	More Ref
Sm_g00000651	23.26	More Alt
Sm_g00000653	57.31	More Ref
Sm_g00000654	23.11	More Alt
Sm_g00000655	14.4	More Alt
Sm_g00000656	8.44	More Ref
Sm_g00000657	13.29	More Alt
Sm_g00000658	10.56	Equal
Sm_g00000659	7.12	More Ref
Sm_g00000660	17.43	More Ref
Sm_g00000661	8.12	More Alt
Sm_g00000662	46.94	More Ref
Sm_g00000664	22.9	More Alt
Sm_g00000667	14.61	More Alt
Sm_g00000668	17.78	More Alt
Sm_g00000669	34.54	More Ref
Sm_g00000670	12.95	More Alt
Sm_g00000673	42.88	More Ref
Sm_g00000674	10.84	More Alt
Sm_g00000675	66.89	More Ref
Sm_g00000676	3.25	More Alt
Sm_g00000677	63.64	More Ref
Sm_g00000678	12.59	More Ref
Sm_g00000679	5.61	More Ref
Sm_g00000680	No variants
Sm_g00000681	20.63	More Ref
Sm_g00000682	15.0	More Alt
Sm_g00000683	No variants
Sm_g00000684	5.46	More Alt
Sm_g00000686	44.47	More Alt
Sm_g00000687	18.02	More Ref
Sm_g00000688	No variants
Sm_g00000689	23.47	More Ref
Sm_g00000690	3.39	Equal
Sm_g00000691	9.6	Equal
Sm_g00000692	3.73	Equal
Sm_g00000693	16.07	More Ref
Sm_g00000694	27.59	More Alt
Sm_g00000695	17.78	More Alt
Sm_g00000697	9.5	More Ref
Sm_g00000698	24.04	More Ref
Sm_g00000699	49.65	More Alt
Sm_g00000700	16.83	More Ref
Sm_g00000705	32.44	More Alt
Sm_g00000706	24.62	More Ref
Sm_g00000707	22.56	More Ref
Sm_g00000709	9.5	More Ref
Sm_g00000710	26.05	More Alt
Sm_g00000711	51.25	More Ref
Sm_g00000712	11.56	More Ref
Sm_g00000713	9.12	More Ref
Sm_g00000714	No variants
Sm_g00000715	No variants
Sm_g00000716	No variants
Sm_g00000718	19.98	More Ref
Sm_g00000719	50.46	More Ref
Sm_g00000721	12.28	More Alt
Sm_g00000722	63.44	More Ref
Sm_g00000723	16.22	Equal
Sm_g00000724	37.15	More Ref
Sm_g00000725	16.87	More Ref
Sm_g00000726	19.55	More Ref
Sm_g00000727	8.9	More Alt
Sm_g00000731	49.8	More Ref
Sm_g00000732	11.59	Equal
Sm_g00000733	12.54	More Ref
Sm_g00000734	8.6	More Alt
Sm_g00000735	No variants
Sm_g00000736	28.12	More Ref
Sm_g00000737	35.4	More Alt
Sm_g00000738	No variants
Sm_g00000739	15.43	More Ref
Sm_g00000740	22.09	More Ref
Sm_g00000741	45.12	More Ref
Sm_g00000742	27.68	More Ref
Sm_g00000743	11.73	More Alt
Sm_g00000744	18.55	More Alt
Sm_g00000745	63.88	More Ref
Sm_g00000746	36.56	More Alt
Sm_g00000750	34.97	Equal
Sm_g00000752	50.0	More Ref
Sm_g00000753	3.94	More Alt
Sm_g00000754	11.92	More Ref
Sm_g00000755	7.11	More Ref
Sm_g00000756	14.82	More Alt
Sm_g00000757	26.53	More Ref
Sm_g00000759	12.57	More Ref
Sm_g00000760	40.5	More Ref
Sm_g00000761	49.3	More Ref
Sm_g00000762	19.0	More Ref
Sm_g00000763	No variants
Sm_g00000764	27.13	More Ref
Sm_g00000767	19.88	More Ref
Sm_g00000770	No variants
Sm_g00000772	11.14	More Ref
Sm_g00000773	19.63	More Ref
Sm_g00000774	20.14	More Alt
Sm_g00000775	21.45	More Ref
Sm_g00000776	4.67	More Ref
Sm_g00000777	32.54	More Ref
Sm_g00000778	35.14	More Ref
Sm_g00000779	8.96	More Ref
Sm_g00000780	18.38	More Alt
Sm_g00000781	13.47	More Ref
Sm_g00000784	24.79	More Alt
Sm_g00000785	No variants
Sm_g00000786	11.85	More Ref
Sm_g00000787	16.08	More Ref
Sm_g00000788	4.14	More Alt
Sm_g00000789	16.01	More Alt
Sm_g00000790	18.59	More Alt
Sm_g00000791	27.42	More Ref
Sm_g00000792	13.82	More Alt
Sm_g00000793	5.33	More Alt
Sm_g00000794	25.0	More Alt
Sm_g00000795	37.61	More Alt
Sm_g00000796	63.04	More Alt
Sm_g00000797	18.88	More Ref
Sm_g00000798	20.05	More Ref
Sm_g00000799	24.55	More Alt
Sm_g00000800	4.65	More Ref
Sm_g00000801	7.69	More Alt
Sm_g00000802	6.26	More Alt
Sm_g00000803	No variants
Sm_g00000804	24.86	Equal
Sm_g00000805	36.32	More Alt
Sm_g00000806	6.17	More Alt
Sm_g00000807	24.87	More Ref
Sm_g00000808	37.73	More Ref
Sm_g00000809	8.2	More Ref
Sm_g00000811	6.94	More Ref
Sm_g00000812	23.56	More Alt
Sm_g00000814	34.58	More Ref
Sm_g00000816	18.39	More Ref
Sm_g00000817	17.54	More Ref
Sm_g00000818	12.88	More Ref
Sm_g00000819	20.56	More Alt
Sm_g00000822	44.39	More Ref
Sm_g00000823	30.46	More Ref
Sm_g00000824	4.97	More Alt
Sm_g00000825	12.29	More Ref
Sm_g00000826	42.86	More Alt
Sm_g00000827	17.45	More Ref
Sm_g00000829	40.32	More Alt
Sm_g00000830	5.93	More Alt
Sm_g00000831	39.23	More Ref
Sm_g00000832	6.69	More Alt
Sm_g00000833	27.0	More Ref
Sm_g00000836	60.56	More Ref
Sm_g00000837	13.81	More Alt
Sm_g00000838	22.9	More Alt
Sm_g00000839	16.59	More Ref
Sm_g00000840	13.79	More Alt
Sm_g00000841	6.43	More Ref
Sm_g00000842	36.9	More Alt
Sm_g00000844	26.79	More Alt
Sm_g00000845	14.27	More Alt
Sm_g00000846	33.37	More Ref
Sm_g00000847	33.53	More Ref
