Sm_g00000001	25.91	More Ref
Sm_g00000002	18.9	More Alt
Sm_g00000004	42.4	More Ref
Sm_g00000005	11.8	More Alt
Sm_g00000006	35.82	More Ref
Sm_g00000008	7.97	More Alt
Sm_g00000011	14.29	More Alt
Sm_g00000013	29.42	More Alt
Sm_g00000015	24.07	More Alt
Sm_g00000017	No variants
Sm_g00000018	51.8	More Ref
Sm_g00000020	32.82	More Alt
Sm_g00000021	15.76	More Ref
Sm_g00000025	20.47	More Ref
Sm_g00000026	30.47	More Alt
Sm_g00000027	No variants
Sm_g00000028	No variants
Sm_g00000029	40.86	More Ref
Sm_g00000030	36.68	More Ref
Sm_g00000033	6.39	More Alt
Sm_g00000034	No variants
Sm_g00000036	39.98	More Ref
Sm_g00000037	29.45	More Ref
Sm_g00000040	31.69	More Ref
Sm_g00000043	5.45	More Ref
Sm_g00000050	18.97	More Alt
Sm_g00000051	29.95	More Alt
Sm_g00000054	36.6	More Alt
Sm_g00000055	44.71	More Ref
Sm_g00000056	18.28	More Alt
Sm_g00000057	12.07	More Alt
Sm_g00000058	15.98	More Ref
Sm_g00000059	24.68	More Ref
Sm_g00000061	5.88	More Alt
Sm_g00000064	10.09	More Ref
Sm_g00000065	28.4	More Ref
Sm_g00000068	22.12	More Ref
Sm_g00000069	21.75	More Ref
Sm_g00000070	24.72	More Ref
Sm_g00000071	7.23	More Ref
Sm_g00000073	57.91	More Ref
Sm_g00000077	7.96	More Ref
Sm_g00000078	20.3	More Ref
Sm_g00000079	10.63	More Alt
Sm_g00000080	43.87	More Ref
Sm_g00000081	18.45	More Alt
Sm_g00000082	No variants
Sm_g00000083	10.13	More Ref
Sm_g00000084	23.47	More Ref
Sm_g00000085	No variants
Sm_g00000086	32.79	More Ref
Sm_g00000088	41.16	More Ref
Sm_g00000091	19.86	More Ref
Sm_g00000092	35.95	More Ref
Sm_g00000093	No variants
Sm_g00000094	22.13	More Ref
Sm_g00000095	43.92	More Ref
Sm_g00000097	21.41	More Ref
Sm_g00000098	22.4	More Ref
Sm_g00000099	26.59	More Ref
Sm_g00000100	37.62	More Alt
Sm_g00000103	15.14	More Ref
Sm_g00000104	36.34	More Ref
Sm_g00000105	33.44	More Ref
Sm_g00000106	21.82	More Ref
Sm_g00000107	11.0	More Alt
Sm_g00000108	17.27	More Alt
Sm_g00000110	38.56	More Ref
Sm_g00000111	25.76	More Alt
Sm_g00000112	25.43	More Ref
Sm_g00000113	15.79	More Alt
Sm_g00000114	10.55	Equal
Sm_g00000115	23.48	More Alt
Sm_g00000116	22.84	More Ref
Sm_g00000117	38.58	More Alt
Sm_g00000118	13.77	More Alt
Sm_g00000119	30.53	More Alt
Sm_g00000121	22.69	More Alt
Sm_g00000124	60.85	More Ref
