Sm_g00000001	17.84	More Ref
Sm_g00000002	18.36	More Ref
Sm_g00000008	9.7	More Alt
Sm_g00000018	20.24	Equal
Sm_g00000020	26.22	More Alt
Sm_g00000021	19.36	More Ref
Sm_g00000025	35.75	More Ref
Sm_g00000026	27.44	More Ref
Sm_g00000031	49.52	More Ref
Sm_g00000033	26.08	More Alt
Sm_g00000048	49.28	More Alt
Sm_g00000051	14.53	More Alt
Sm_g00000054	18.58	More Ref
Sm_g00000055	65.91	More Ref
Sm_g00000057	15.4	More Ref
Sm_g00000058	26.41	More Ref
Sm_g00000059	21.34	More Alt
Sm_g00000060	36.09	More Ref
Sm_g00000061	13.29	More Ref
Sm_g00000064	17.21	More Ref
Sm_g00000065	26.06	More Ref
Sm_g00000066	14.81	More Ref
Sm_g00000068	15.5	More Alt
Sm_g00000069	14.08	More Alt
Sm_g00000071	47.08	More Ref
Sm_g00000075	25.46	More Alt
Sm_g00000076	47.08	More Ref
Sm_g00000077	23.35	More Alt
Sm_g00000078	17.79	More Alt
Sm_g00000079	40.1	More Alt
Sm_g00000080	39.6	More Ref
Sm_g00000081	16.37	More Ref
Sm_g00000083	No variants
Sm_g00000086	45.55	More Alt
Sm_g00000087	76.12	More Alt
Sm_g00000088	34.24	More Ref
Sm_g00000091	20.71	More Ref
Sm_g00000092	31.5	More Alt
Sm_g00000095	22.79	More Alt
Sm_g00000096	7.37	More Ref
Sm_g00000097	25.16	More Ref
Sm_g00000098	20.54	More Ref
Sm_g00000099	32.21	More Ref
Sm_g00000100	34.75	More Alt
Sm_g00000103	17.8	More Ref
Sm_g00000104	39.87	More Ref
Sm_g00000105	33.06	More Ref
Sm_g00000106	41.29	More Ref
Sm_g00000107	15.25	More Alt
Sm_g00000110	60.39	More Ref
Sm_g00000111	50.81	More Ref
Sm_g00000117	18.28	More Ref
Sm_g00000118	23.56	More Ref
Sm_g00000119	13.37	More Ref
Sm_g00000127	4.08	More Ref
Sm_g00000129	32.3	More Ref
Sm_g00000130	34.3	More Ref
Sm_g00000131	16.67	More Alt
Sm_g00000133	37.5	More Alt
Sm_g00000134	11.34	Equal
Sm_g00000135	14.39	More Alt
Sm_g00000139	13.92	More Alt
Sm_g00000140	37.38	More Ref
Sm_g00000143	46.38	More Alt
Sm_g00000144	24.77	More Ref
Sm_g00000145	42.43	More Ref
Sm_g00000147	18.45	More Alt
Sm_g00000148	23.44	More Ref
Sm_g00000149	21.82	More Alt
Sm_g00000151	20.48	More Ref
Sm_g00000152	43.62	More Ref
Sm_g00000155	16.89	More Ref
Sm_g00000156	34.5	More Ref
Sm_g00000157	16.61	More Alt
Sm_g00000159	13.91	More Ref
Sm_g00000163	No variants
Sm_g00000164	30.63	More Alt
Sm_g00000165	40.5	More Alt
Sm_g00000166	31.83	More Ref
Sm_g00000170	10.9	More Ref
Sm_g00000175	20.25	More Ref
Sm_g00000177	45.45	More Ref
Sm_g00000178	16.34	More Ref
Sm_g00000182	30.85	More Alt
Sm_g00000183	20.78	More Alt
Sm_g00000184	29.64	More Ref
Sm_g00000185	9.76	More Ref
Sm_g00000186	11.76	More Ref
Sm_g00000187	5.24	More Alt
Sm_g00000188	29.23	More Ref
Sm_g00000190	16.98	More Alt
Sm_g00000191	23.93	More Alt
Sm_g00000194	22.56	More Alt
Sm_g00000195	25.43	More Ref
Sm_g00000197	36.46	More Ref
Sm_g00000198	38.84	More Alt
Sm_g00000200	41.1	More Ref
Sm_g00000201	45.33	More Ref
Sm_g00000204	54.21	More Ref
Sm_g00000205	28.36	More Ref
Sm_g00000208	27.96	More Ref
Sm_g00000209	22.07	More Ref
Sm_g00000210	41.89	More Ref
Sm_g00000211	13.57	More Alt
Sm_g00000214	34.83	More Ref
Sm_g00000216	31.3	More Alt
Sm_g00000217	30.77	More Ref
Sm_g00000218	No variants
Sm_g00000219	No variants
Sm_g00000220	No variants
Sm_g00000221	12.38	More Ref
Sm_g00000222	37.01	More Ref
Sm_g00000225	18.15	More Ref
Sm_g00000226	20.84	More Ref
Sm_g00000228	5.16	More Ref
Sm_g00000230	15.61	More Ref
Sm_g00000231	17.58	More Ref
Sm_g00000233	6.0	More Alt
Sm_g00000234	62.24	More Ref
Sm_g00000235	62.11	More Ref
Sm_g00000236	34.77	More Ref
Sm_g00000237	11.58	More Ref
Sm_g00000238	22.33	More Ref
Sm_g00000239	24.66	More Ref
Sm_g00000240	22.9	More Ref
Sm_g00000241	13.0	More Alt
Sm_g00000242	15.28	More Ref
Sm_g00000243	26.62	More Ref
Sm_g00000244	26.43	More Ref
Sm_g00000245	11.09	Equal
Sm_g00000249	23.7	More Ref
Sm_g00000251	34.67	More Alt
Sm_g00000252	17.18	More Alt
Sm_g00000253	19.23	More Alt
Sm_g00000254	19.86	More Ref
Sm_g00000255	22.35	More Alt
Sm_g00000256	17.53	More Alt
Sm_g00000257	15.44	More Alt
Sm_g00000258	17.43	More Ref
Sm_g00000259	47.72	More Ref
Sm_g00000260	76.73	More Ref
Sm_g00000261	32.95	More Ref
Sm_g00000262	20.04	More Ref
Sm_g00000263	10.34	More Alt
Sm_g00000264	14.38	More Alt
Sm_g00000265	7.44	Equal
Sm_g00000266	51.9	More Ref
Sm_g00000267	45.25	More Ref
Sm_g00000269	30.28	More Alt
Sm_g00000271	37.63	More Ref
Sm_g00000275	36.52	More Ref
Sm_g00000279	23.1	More Alt
Sm_g00000280	22.13	More Ref
Sm_g00000281	14.37	More Alt
Sm_g00000282	36.63	More Ref
Sm_g00000283	62.77	More Ref
Sm_g00000284	64.21	More Ref
Sm_g00000285	9.19	More Ref
Sm_g00000288	13.38	More Ref
Sm_g00000291	23.18	More Ref
Sm_g00000296	18.9	More Ref
Sm_g00000298	29.82	More Ref
Sm_g00000299	43.93	More Ref
Sm_g00000301	17.3	More Ref
Sm_g00000302	10.59	More Alt
Sm_g00000303	46.58	More Ref
Sm_g00000304	49.27	More Ref
Sm_g00000305	12.74	More Ref
Sm_g00000306	49.07	More Ref
Sm_g00000309	18.68	More Ref
Sm_g00000310	16.12	More Ref
Sm_g00000312	31.28	More Ref
Sm_g00000313	40.77	More Alt
Sm_g00000315	27.65	More Alt
Sm_g00000327	41.59	More Alt
Sm_g00000328	26.77	More Ref
Sm_g00000329	39.35	More Ref
Sm_g00000330	13.89	More Ref
Sm_g00000333	28.63	More Ref
Sm_g00000334	11.39	More Ref
Sm_g00000336	13.25	More Ref
Sm_g00000338	27.81	More Ref
Sm_g00000339	54.55	More Ref
Sm_g00000343	21.97	Equal
Sm_g00000344	23.98	More Alt
Sm_g00000347	31.53	More Ref
Sm_g00000348	29.61	More Ref
Sm_g00000350	21.5	More Alt
Sm_g00000351	21.14	More Alt
Sm_g00000355	64.58	More Alt
Sm_g00000356	31.18	More Ref
Sm_g00000357	18.26	More Ref
Sm_g00000358	34.81	More Alt
Sm_g00000359	62.16	More Alt
Sm_g00000360	38.89	More Alt
Sm_g00000363	5.45	More Ref
Sm_g00000364	30.95	More Alt
Sm_g00000365	26.91	More Ref
Sm_g00000367	No variants
Sm_g00000368	40.72	More Alt
Sm_g00000369	18.4	More Ref
Sm_g00000370	17.47	More Alt
Sm_g00000371	24.78	Equal
Sm_g00000372	12.65	More Ref
Sm_g00000373	78.38	More Alt
Sm_g00000377	No variants
Sm_g00000378	51.21	More Ref
Sm_g00000379	23.32	More Ref
Sm_g00000382	35.8	More Ref
Sm_g00000389	29.39	More Alt
Sm_g00000390	17.67	More Alt
Sm_g00000391	52.33	More Ref
Sm_g00000392	84.27	More Alt
Sm_g00000393	14.36	More Alt
Sm_g00000394	29.0	More Ref
Sm_g00000395	36.66	More Ref
Sm_g00000396	12.74	More Ref
Sm_g00000402	No variants
Sm_g00000403	50.26	More Alt
Sm_g00000404	22.67	More Alt
Sm_g00000405	19.8	More Ref
Sm_g00000406	28.12	More Alt
Sm_g00000408	18.51	More Ref
Sm_g00000409	18.65	More Ref
Sm_g00000410	30.74	More Alt
Sm_g00000412	65.66	More Ref
Sm_g00000414	37.01	More Ref
Sm_g00000416	No variants
Sm_g00000417	43.78	More Ref
Sm_g00000418	15.72	More Ref
Sm_g00000419	24.56	More Ref
Sm_g00000420	42.33	More Alt
Sm_g00000421	15.93	More Ref
Sm_g00000423	27.14	More Ref
Sm_g00000424	64.59	More Ref
Sm_g00000425	No variants
Sm_g00000426	69.41	More Ref
Sm_g00000432	31.33	More Ref
Sm_g00000435	25.17	More Ref
Sm_g00000438	13.64	More Ref
Sm_g00000440	56.06	More Ref
Sm_g00000444	40.09	More Ref
Sm_g00000445	36.47	More Alt
Sm_g00000449	No variants
Sm_g00000450	38.55	More Ref
Sm_g00000452	18.55	More Alt
Sm_g00000454	25.0	More Alt
Sm_g00000455	2.99	More Ref
Sm_g00000456	31.25	More Alt
Sm_g00000460	19.98	More Ref
Sm_g00000462	21.52	More Alt
Sm_g00000463	42.71	More Alt
Sm_g00000464	7.45	More Alt
Sm_g00000466	13.36	More Alt
Sm_g00000468	17.08	More Ref
Sm_g00000469	No variants
Sm_g00000470	35.46	More Alt
Sm_g00000472	8.17	More Alt
Sm_g00000474	57.76	More Ref
Sm_g00000475	27.68	More Ref
Sm_g00000476	No variants
Sm_g00000477	28.73	More Ref
Sm_g00000479	42.49	More Ref
Sm_g00000480	26.97	More Ref
Sm_g00000483	41.94	More Ref
Sm_g00000484	14.39	More Alt
Sm_g00000485	No variants
Sm_g00000486	20.84	More Ref
Sm_g00000488	12.38	More Ref
Sm_g00000489	13.14	More Alt
Sm_g00000490	73.57	More Alt
Sm_g00000491	40.3	Equal
Sm_g00000492	7.33	More Alt
Sm_g00000495	31.02	More Ref
Sm_g00000497	44.88	More Ref
Sm_g00000498	69.27	More Alt
Sm_g00000499	22.69	More Ref
Sm_g00000500	21.35	More Ref
Sm_g00000501	31.72	More Alt
Sm_g00000502	23.88	More Ref
Sm_g00000504	64.84	More Alt
Sm_g00000506	24.32	More Ref
Sm_g00000507	48.64	More Ref
Sm_g00000508	60.13	More Ref
Sm_g00000509	65.12	More Ref
Sm_g00000511	44.77	More Ref
Sm_g00000512	29.89	More Ref
Sm_g00000513	34.72	More Ref
Sm_g00000514	45.78	More Ref
Sm_g00000515	No variants
Sm_g00000519	No variants
Sm_g00000520	32.27	More Ref
Sm_g00000521	29.3	More Ref
Sm_g00000522	13.32	Equal
Sm_g00000523	61.0	More Ref
Sm_g00000525	27.42	More Alt
Sm_g00000527	60.0	Equal
Sm_g00000528	49.3	More Alt
Sm_g00000534	15.24	More Alt
Sm_g00000535	27.82	More Ref
Sm_g00000536	76.92	More Alt
Sm_g00000537	58.51	More Ref
Sm_g00000538	57.75	More Ref
Sm_g00000539	63.79	More Ref
Sm_g00000540	47.81	More Alt
Sm_g00000541	37.84	More Alt
Sm_g00000542	14.41	More Ref
Sm_g00000544	No variants
Sm_g00000546	33.76	More Alt
Sm_g00000547	21.06	More Alt
Sm_g00000548	50.99	More Ref
Sm_g00000552	12.56	More Ref
Sm_g00000553	36.97	More Ref
Sm_g00000554	29.93	More Ref
Sm_g00000556	35.76	More Ref
Sm_g00000558	54.19	More Alt
Sm_g00000560	No variants
Sm_g00000561	32.35	More Ref
Sm_g00000565	52.34	More Ref
Sm_g00000568	24.91	More Alt
Sm_g00000569	62.79	More Alt
Sm_g00000570	45.23	Equal
Sm_g00000571	37.95	More Ref
Sm_g00000573	22.13	More Alt
Sm_g00000575	19.33	More Ref
Sm_g00000576	No variants
Sm_g00000577	No variants
Sm_g00000578	No variants
Sm_g00000579	No variants
Sm_g00000580	No variants
Sm_g00000581	No variants
