Sm_g00000001	14.86	More Ref
Sm_g00000005	20.19	More Ref
Sm_g00000008	7.87	More Ref
Sm_g00000020	23.95	More Alt
Sm_g00000025	40.0	More Ref
Sm_g00000026	18.93	More Ref
Sm_g00000028	55.56	More Alt
Sm_g00000031	31.87	More Ref
Sm_g00000033	36.82	More Alt
Sm_g00000037	41.83	More Ref
Sm_g00000050	39.72	More Alt
Sm_g00000051	12.43	More Alt
Sm_g00000054	10.62	Equal
Sm_g00000055	41.87	More Ref
Sm_g00000056	21.92	Equal
Sm_g00000057	6.89	More Ref
Sm_g00000058	12.35	More Ref
Sm_g00000059	34.74	More Alt
Sm_g00000060	15.64	More Ref
Sm_g00000061	18.31	More Ref
Sm_g00000064	19.92	More Ref
Sm_g00000065	23.7	More Ref
Sm_g00000066	19.35	More Ref
Sm_g00000068	15.33	More Ref
Sm_g00000069	15.86	More Alt
Sm_g00000071	45.0	More Ref
Sm_g00000073	41.79	More Ref
Sm_g00000076	62.14	More Ref
Sm_g00000077	9.03	More Ref
Sm_g00000078	15.89	More Alt
Sm_g00000079	38.28	More Alt
Sm_g00000080	36.19	More Ref
Sm_g00000081	20.04	More Ref
Sm_g00000082	No variants
Sm_g00000083	51.43	More Ref
Sm_g00000085	33.47	More Ref
Sm_g00000086	13.95	More Alt
Sm_g00000087	78.15	More Alt
Sm_g00000088	16.52	More Ref
Sm_g00000091	10.05	More Alt
Sm_g00000092	8.35	More Alt
Sm_g00000094	37.83	More Alt
Sm_g00000095	40.77	More Ref
Sm_g00000096	4.48	More Ref
Sm_g00000097	25.88	More Ref
Sm_g00000098	17.46	More Ref
Sm_g00000099	28.05	More Ref
Sm_g00000100	30.99	More Alt
Sm_g00000103	14.47	More Ref
Sm_g00000104	30.42	More Ref
Sm_g00000105	49.96	More Ref
Sm_g00000106	62.43	More Alt
Sm_g00000107	6.07	More Alt
Sm_g00000110	51.11	More Ref
Sm_g00000111	31.67	More Ref
Sm_g00000117	28.18	More Ref
Sm_g00000118	8.46	More Ref
Sm_g00000119	12.23	More Ref
Sm_g00000121	58.79	More Alt
Sm_g00000127	12.28	More Alt
Sm_g00000129	19.31	More Ref
Sm_g00000130	31.51	More Ref
Sm_g00000131	22.22	More Alt
Sm_g00000133	21.35	More Alt
Sm_g00000134	11.41	More Alt
Sm_g00000135	7.58	More Alt
Sm_g00000137	20.25	More Alt
Sm_g00000138	32.86	More Ref
Sm_g00000139	13.6	More Ref
Sm_g00000140	43.2	More Ref
Sm_g00000143	26.88	More Alt
Sm_g00000144	22.59	More Ref
Sm_g00000145	40.5	More Ref
Sm_g00000147	14.12	More Ref
Sm_g00000148	35.22	More Ref
Sm_g00000149	64.19	More Alt
Sm_g00000151	18.71	More Ref
Sm_g00000152	38.02	More Ref
Sm_g00000155	22.51	More Ref
Sm_g00000156	44.57	More Ref
Sm_g00000157	10.19	More Alt
Sm_g00000159	13.01	More Ref
Sm_g00000163	No variants
Sm_g00000164	26.4	More Ref
Sm_g00000165	50.22	More Alt
Sm_g00000166	27.66	More Ref
Sm_g00000169	No variants
Sm_g00000170	11.83	More Ref
Sm_g00000175	7.25	More Ref
Sm_g00000177	61.28	More Ref
Sm_g00000178	15.42	More Alt
Sm_g00000182	29.1	More Alt
Sm_g00000183	9.07	More Ref
Sm_g00000184	26.36	More Ref
Sm_g00000186	8.43	More Ref
Sm_g00000187	8.74	More Alt
Sm_g00000188	18.19	More Ref
Sm_g00000190	16.49	More Alt
Sm_g00000194	15.55	More Alt
Sm_g00000195	12.74	More Ref
Sm_g00000197	46.1	More Ref
Sm_g00000198	20.16	More Alt
Sm_g00000200	36.32	More Ref
Sm_g00000201	23.95	More Ref
Sm_g00000204	59.14	More Ref
Sm_g00000205	10.62	More Ref
Sm_g00000208	13.65	More Ref
Sm_g00000209	23.48	More Ref
Sm_g00000210	42.05	More Ref
Sm_g00000211	12.97	More Ref
Sm_g00000212	25.49	More Alt
Sm_g00000214	29.94	More Ref
Sm_g00000215	9.52	More Alt
Sm_g00000217	49.74	More Ref
Sm_g00000218	No variants
Sm_g00000219	No variants
Sm_g00000220	No variants
Sm_g00000221	8.76	More Ref
Sm_g00000224	43.27	More Ref
Sm_g00000225	27.22	More Ref
Sm_g00000226	19.81	More Alt
Sm_g00000228	22.06	More Ref
Sm_g00000229	31.77	More Ref
Sm_g00000230	22.72	More Ref
Sm_g00000231	50.08	More Ref
Sm_g00000233	15.57	More Alt
Sm_g00000234	42.11	More Ref
Sm_g00000236	9.07	More Alt
Sm_g00000237	30.74	More Ref
Sm_g00000238	17.26	More Ref
Sm_g00000239	18.68	More Ref
Sm_g00000240	12.72	More Ref
Sm_g00000241	6.72	More Alt
Sm_g00000242	6.46	More Ref
Sm_g00000243	34.2	More Ref
Sm_g00000244	35.14	More Ref
Sm_g00000245	32.44	More Ref
Sm_g00000249	23.74	More Ref
Sm_g00000252	2.36	More Ref
Sm_g00000253	22.92	More Alt
Sm_g00000255	20.17	More Alt
Sm_g00000256	15.78	More Alt
Sm_g00000258	9.9	More Ref
Sm_g00000259	40.59	More Ref
Sm_g00000260	No variants
Sm_g00000262	34.99	More Ref
Sm_g00000263	11.43	More Alt
Sm_g00000264	20.98	More Alt
Sm_g00000265	14.09	More Alt
Sm_g00000266	58.02	More Ref
Sm_g00000267	54.7	More Ref
Sm_g00000269	26.61	More Alt
Sm_g00000272	11.54	More Alt
Sm_g00000275	24.39	More Ref
Sm_g00000279	24.79	More Alt
Sm_g00000280	27.68	More Ref
Sm_g00000281	22.52	Equal
Sm_g00000282	24.6	More Ref
Sm_g00000283	29.04	More Ref
Sm_g00000284	No variants
Sm_g00000285	11.53	More Alt
Sm_g00000288	22.71	More Alt
Sm_g00000291	42.73	More Ref
Sm_g00000296	11.66	More Ref
Sm_g00000298	12.08	More Ref
Sm_g00000299	40.88	More Ref
Sm_g00000301	12.53	More Ref
Sm_g00000302	7.09	More Ref
Sm_g00000303	40.07	More Ref
Sm_g00000304	22.64	More Ref
Sm_g00000305	13.0	More Alt
Sm_g00000306	61.54	More Ref
Sm_g00000309	18.8	More Ref
Sm_g00000310	32.97	More Ref
Sm_g00000312	57.33	More Ref
Sm_g00000313	30.75	More Ref
Sm_g00000315	20.08	More Alt
Sm_g00000316	8.39	More Ref
Sm_g00000317	31.19	More Ref
Sm_g00000325	18.13	More Ref
Sm_g00000327	29.93	More Alt
Sm_g00000328	32.22	More Ref
Sm_g00000329	29.16	More Ref
Sm_g00000330	10.57	More Alt
Sm_g00000334	12.14	More Ref
Sm_g00000336	15.94	More Ref
Sm_g00000338	47.2	More Ref
Sm_g00000339	55.77	More Ref
Sm_g00000343	49.37	Equal
Sm_g00000344	24.18	More Alt
Sm_g00000347	21.18	More Alt
Sm_g00000348	15.6	Equal
Sm_g00000350	12.59	Equal
Sm_g00000351	21.71	More Ref
Sm_g00000352	23.81	Equal
Sm_g00000356	14.88	More Ref
Sm_g00000357	10.08	More Ref
Sm_g00000358	24.56	More Ref
Sm_g00000359	19.3	More Ref
Sm_g00000360	33.49	More Alt
Sm_g00000362	39.6	More Ref
Sm_g00000363	10.62	More Ref
Sm_g00000364	39.76	More Ref
Sm_g00000365	33.97	More Ref
Sm_g00000367	No variants
Sm_g00000368	21.11	More Alt
Sm_g00000369	15.8	More Ref
Sm_g00000370	32.86	More Alt
Sm_g00000371	34.63	Equal
Sm_g00000372	12.99	More Ref
Sm_g00000373	67.44	Equal
Sm_g00000377	No variants
Sm_g00000378	23.15	More Ref
Sm_g00000379	15.02	More Ref
Sm_g00000381	61.95	More Alt
Sm_g00000382	38.04	More Ref
Sm_g00000384	39.03	More Alt
Sm_g00000389	32.95	More Alt
Sm_g00000390	18.92	More Alt
Sm_g00000391	55.16	More Ref
Sm_g00000392	No variants
Sm_g00000393	27.19	More Alt
Sm_g00000394	6.46	More Alt
Sm_g00000395	32.84	More Ref
Sm_g00000396	10.66	More Ref
Sm_g00000397	56.9	More Ref
Sm_g00000402	No variants
Sm_g00000403	34.89	More Alt
Sm_g00000404	23.45	More Alt
Sm_g00000405	5.68	More Ref
Sm_g00000406	14.09	Equal
Sm_g00000408	11.16	More Alt
Sm_g00000409	9.4	More Ref
Sm_g00000410	25.38	More Alt
Sm_g00000412	75.68	More Ref
Sm_g00000414	36.28	More Ref
Sm_g00000416	No variants
Sm_g00000417	24.39	More Ref
Sm_g00000418	30.4	More Alt
Sm_g00000419	52.12	More Ref
Sm_g00000420	19.61	More Alt
Sm_g00000421	19.51	More Ref
Sm_g00000423	20.41	More Ref
Sm_g00000424	70.04	More Ref
Sm_g00000425	No variants
Sm_g00000426	64.91	More Ref
Sm_g00000432	31.57	More Ref
Sm_g00000435	23.11	More Ref
Sm_g00000438	15.24	More Ref
Sm_g00000440	45.0	More Ref
Sm_g00000444	19.85	More Ref
Sm_g00000445	29.02	More Alt
Sm_g00000449	No variants
Sm_g00000450	28.3	More Ref
Sm_g00000451	27.29	More Ref
Sm_g00000452	5.98	More Alt
Sm_g00000454	51.52	More Alt
Sm_g00000455	20.11	More Alt
Sm_g00000456	13.85	More Alt
Sm_g00000460	6.33	Equal
Sm_g00000462	29.52	More Alt
Sm_g00000464	7.43	More Alt
Sm_g00000466	22.25	More Alt
Sm_g00000468	6.5	More Ref
Sm_g00000469	No variants
Sm_g00000470	15.37	More Alt
Sm_g00000472	20.99	More Ref
Sm_g00000475	10.5	More Ref
Sm_g00000476	No variants
Sm_g00000477	16.32	More Ref
Sm_g00000479	47.84	More Ref
Sm_g00000480	21.81	More Ref
Sm_g00000481	12.45	More Ref
Sm_g00000483	1.3	More Alt
Sm_g00000484	5.4	More Alt
Sm_g00000485	No variants
Sm_g00000486	19.22	More Alt
Sm_g00000488	8.43	More Alt
Sm_g00000489	10.06	More Alt
Sm_g00000495	31.19	More Ref
Sm_g00000497	50.89	More Ref
Sm_g00000498	57.31	More Alt
Sm_g00000499	33.47	More Ref
Sm_g00000500	15.65	More Ref
Sm_g00000501	30.6	More Ref
Sm_g00000502	13.06	More Ref
Sm_g00000504	55.87	More Alt
Sm_g00000507	46.0	More Ref
Sm_g00000508	33.2	More Ref
Sm_g00000509	39.66	More Ref
Sm_g00000511	19.27	More Ref
Sm_g00000512	9.38	More Ref
Sm_g00000513	14.4	More Ref
Sm_g00000514	39.61	More Ref
Sm_g00000519	No variants
Sm_g00000521	15.82	More Alt
Sm_g00000522	32.66	Equal
Sm_g00000523	37.88	More Ref
Sm_g00000525	27.45	More Ref
Sm_g00000527	36.4	More Ref
Sm_g00000528	No variants
Sm_g00000534	14.91	More Alt
Sm_g00000535	12.7	More Ref
Sm_g00000536	51.79	More Alt
Sm_g00000537	60.12	More Ref
Sm_g00000538	64.05	More Ref
Sm_g00000539	54.58	More Ref
Sm_g00000540	41.14	More Alt
Sm_g00000541	61.56	More Ref
Sm_g00000542	14.08	More Ref
Sm_g00000543	No variants
Sm_g00000544	53.33	More Ref
Sm_g00000546	19.79	More Alt
Sm_g00000548	44.58	More Ref
Sm_g00000552	12.78	More Ref
Sm_g00000553	5.93	More Ref
Sm_g00000556	23.34	More Ref
Sm_g00000558	58.44	More Alt
Sm_g00000560	No variants
Sm_g00000561	8.86	More Ref
Sm_g00000562	45.73	More Ref
Sm_g00000565	29.37	More Ref
Sm_g00000566	14.31	More Ref
Sm_g00000567	1.2	More Ref
Sm_g00000568	15.46	More Alt
Sm_g00000570	47.75	More Alt
Sm_g00000571	30.08	More Ref
Sm_g00000573	22.2	More Ref
Sm_g00000575	20.24	More Ref
Sm_g00000577	No variants
Sm_g00000580	No variants
Sm_g00000581	No variants
Sm_g00000582	No variants
Sm_g00000585	No variants
Sm_g00000588	No variants
Sm_g00000589	No variants
Sm_g00000590	35.29	More Ref
Sm_g00000591	No variants
Sm_g00000596	5.8	More Ref
Sm_g00000599	14.28	More Alt
Sm_g00000601	13.04	More Ref
Sm_g00000602	9.24	More Ref
Sm_g00000603	60.1	More Alt
Sm_g00000604	6.08	More Ref
Sm_g00000605	5.8	More Alt
Sm_g00000608	14.24	More Ref
Sm_g00000609	12.67	More Ref
Sm_g00000611	11.54	More Ref
Sm_g00000612	8.97	More Ref
Sm_g00000613	12.81	More Ref
Sm_g00000615	22.28	More Alt
Sm_g00000616	42.49	More Ref
Sm_g00000617	13.8	More Ref
Sm_g00000618	18.24	More Alt
Sm_g00000619	9.17	More Alt
Sm_g00000620	14.7	More Alt
Sm_g00000621	35.49	More Ref
Sm_g00000622	No variants
Sm_g00000625	20.47	More Ref
Sm_g00000627	38.31	More Ref
Sm_g00000628	59.32	More Ref
Sm_g00000629	36.68	More Ref
Sm_g00000630	42.58	More Ref
Sm_g00000632	48.23	More Ref
Sm_g00000636	15.31	More Alt
Sm_g00000637	13.13	More Ref
Sm_g00000638	39.6	More Ref
Sm_g00000639	23.36	More Ref
Sm_g00000640	9.34	More Alt
Sm_g00000642	No variants
Sm_g00000644	14.81	More Ref
Sm_g00000645	22.29	More Ref
Sm_g00000647	7.67	More Ref
Sm_g00000648	23.54	More Ref
Sm_g00000649	11.77	More Alt
Sm_g00000650	31.42	More Alt
Sm_g00000653	37.02	More Ref
Sm_g00000654	10.9	More Alt
Sm_g00000655	17.31	More Ref
Sm_g00000656	18.56	More Ref
Sm_g00000657	6.7	More Ref
Sm_g00000658	27.07	More Ref
Sm_g00000659	12.61	More Ref
Sm_g00000660	34.85	More Ref
Sm_g00000662	57.8	More Ref
Sm_g00000664	26.85	More Alt
Sm_g00000667	18.91	More Ref
Sm_g00000668	20.85	More Alt
Sm_g00000674	16.82	More Ref
Sm_g00000675	67.07	More Ref
Sm_g00000676	7.35	More Alt
Sm_g00000678	5.59	More Ref
Sm_g00000680	No variants
Sm_g00000681	10.91	More Ref
Sm_g00000682	8.33	More Ref
Sm_g00000683	No variants
Sm_g00000684	30.44	More Ref
Sm_g00000687	11.7	More Ref
Sm_g00000688	No variants
Sm_g00000689	20.79	More Ref
Sm_g00000690	2.18	More Ref
Sm_g00000691	14.97	More Ref
Sm_g00000692	5.76	More Ref
Sm_g00000693	71.07	Equal
Sm_g00000695	25.65	More Ref
Sm_g00000697	16.69	More Ref
Sm_g00000698	18.29	More Ref
Sm_g00000700	16.92	More Alt
Sm_g00000701	23.6	More Ref
Sm_g00000705	26.22	More Alt
Sm_g00000708	35.06	More Alt
Sm_g00000710	30.96	More Ref
Sm_g00000711	30.26	More Ref
Sm_g00000712	20.7	More Ref
Sm_g00000713	22.0	More Ref
Sm_g00000716	No variants
Sm_g00000718	11.15	More Ref
Sm_g00000719	27.19	More Ref
Sm_g00000720	23.37	More Ref
Sm_g00000721	13.33	More Alt
Sm_g00000722	59.62	More Ref
Sm_g00000723	20.67	More Ref
Sm_g00000724	34.63	More Ref
